,karta,country,mcc,Typ_karty,te_pos_entry_mode,czy_moto,czy_niskokwotowa_zblizeniowa,czy_SCA,ilosc,wartosc_transakcji,te_tran_type,Wartość wypłat Cash Back,category,tr_rsp_code,tr_app_id
21918,MC,UKR,7399,Credit,CTLS,inne,1,0,1,24.0000,00,0.0000,BUSINESS,00,07
21919,MC,UKR,7399,Debit,CHIP,inne,0,0,13,1179.8100,00,0.0000,Individual,00,07
21920,MC,UKR,7538,Credit,CTLS,inne,1,0,19,1171.3100,00,0.0000,Individual,00,07
21921,MC,UKR,7623,Debit,CTLS,inne,0,0,1,139.0000,00,0.0000,Individual,00,07
21922,MC,UKR,7629,Credit,CHIP,inne,0,0,2,275.0000,00,0.0000,Individual,00,07
21923,MC,UKR,7629,Debit,CTLS,inne,1,0,16,798.5000,00,0.0000,Individual,00,07
21924,MC,UKR,7829,Debit,CTLS,inne,1,0,45,1331.1500,00,0.0000,Individual,00,07
21925,MC,UKR,7841,Debit,CTLS,inne,1,0,22,15.0000,00,0.0000,Individual,00,07
21926,MC,UKR,7911,Debit,CTLS,inne,1,0,3,196.0000,00,0.0000,Individual,00,07
21927,MC,UKR,7929,Debit,CTLS,inne,0,0,2,2250.0000,00,0.0000,Individual,00,07
21928,MC,UKR,7941,Debit,CHIP,inne,0,0,3,340.0000,00,0.0000,Individual,00,07
21929,MC,UKR,7941,Debit,CTLS,inne,1,0,6,292.1000,00,0.0000,BUSINESS,00,07
21930,MC,UKR,7996,Debit,CHIP,inne,0,0,8,1321.0000,00,0.0000,Individual,00,07
21931,MC,UKR,7997,Debit,CTLS,inne,1,0,129,2043.0400,00,0.0000,Individual,00,07
21932,MC,UKR,7999,Credit,CTLS,inne,1,0,1,2.0000,00,0.0000,BUSINESS,00,07
21933,MC,UKR,7999,Debit,CHIP,inne,0,0,11,1340.5000,00,0.0000,Individual,00,07
21934,MC,UKR,8021,Debit,CTLS,inne,0,0,6,4500.0000,00,0.0000,BUSINESS,00,07
21935,MC,UKR,8062,Debit,CHIP,inne,0,0,1,20.0000,00,0.0000,Individual,00,07
21936,MC,UKR,8111,Debit,CTLS,inne,0,0,5,6179.3600,00,0.0000,Individual,00,07
21937,MC,UKR,8398,Debit,CTLS,inne,1,0,41,763.7000,00,0.0000,Individual,00,07
21938,MC,UKR,8699,Debit,CTLS,inne,1,0,37,807.2400,00,0.0000,Individual,00,07
21939,MC,UKR,8999,Debit,MS,inne,0,0,6,263.6000,00,0.0000,Individual,00,07
21940,MC,USA,0742,Credit,CHIP,inne,0,0,2,1004.0000,00,0.0000,Individual,00,07
21941,MC,USA,0742,Debit,CTLS,inne,0,0,7,1419.0000,00,0.0000,BUSINESS,00,07
21942,MC,USA,0780,Credit,CTLS,inne,0,0,1,299.0000,00,0.0000,Individual,00,07
21943,MC,USA,1750,Debit,CHIP,inne,0,0,1,35600.0000,00,0.0000,BUSINESS,00,07
21944,MC,USA,2741,Credit,CTLS,inne,1,0,1,1.0000,00,0.0000,BUSINESS,00,07
21945,MC,USA,4121,Credit,CHIP,inne,0,0,10,1910.0000,00,0.0000,BUSINESS,00,07
21946,MC,USA,4214,Credit,CTLS,inne,1,0,3,165.0000,00,0.0000,Individual,00,07
21947,MC,USA,4225,Debit,CTLS,inne,1,0,2,10.6700,00,0.0000,Individual,00,07
21948,MC,USA,4722,Credit,CHIP,inne,0,0,3,7550.0000,00,0.0000,Individual,00,07
21949,MC,USA,4722,Debit,CTLS,inne,0,0,2,800.0000,00,0.0000,BUSINESS,00,07
21950,MC,USA,4789,Debit,CHIP,inne,0,0,1,33.0000,00,0.0000,Individual,00,07
21951,MC,USA,4812,Credit,CTLS,inne,0,0,1,117.0000,00,0.0000,Individual,00,07
21952,MC,USA,5044,Debit,CHIP,inne,0,0,1,55.0000,00,0.0000,Individual,00,07
21953,MC,USA,5045,Credit,CHIP,inne,0,0,2,90.0000,00,0.0000,Individual,00,07
21954,MC,USA,5047,Credit,CTLS,inne,1,0,2,81.0000,00,0.0000,Individual,00,07
21955,MC,USA,5072,Credit,CTLS,inne,0,0,6,867.9300,00,0.0000,Individual,00,07
21956,MC,USA,5072,Credit,CTLS,inne,1,0,1,89.0000,00,0.0000,BUSINESS,00,07
21957,MC,USA,5072,Debit,CHIP,inne,0,0,1,74.0000,00,0.0000,Individual,00,07
21958,MC,USA,5074,Credit,CHIP,inne,0,0,1,56.0000,00,0.0000,Individual,00,07
21959,MC,USA,5094,Credit,CTLS,inne,1,0,13,748.0000,00,0.0000,Individual,00,07
21960,MC,USA,5122,Credit,CHIP,inne,0,0,4,544.5000,00,0.0000,Individual,00,07
21961,MC,USA,5122,Credit,CTLS,inne,1,0,9,356.1000,00,0.0000,BUSINESS,00,07
21962,MC,USA,5122,Debit,CTLS,inne,1,0,16,570.6900,00,0.0000,Individual,00,07
21963,MC,USA,5139,Credit,CTLS,inne,1,0,1,95.0000,00,0.0000,Individual,00,07
21964,MC,USA,5139,Debit,CTLS,inne,0,0,1,764.0000,00,0.0000,Individual,00,07
21965,MC,USA,5169,Credit,CTLS,inne,1,0,3,144.0000,00,0.0000,Individual,00,07
21966,MC,USA,5192,Credit,CTLS,inne,1,0,3,76.3000,00,0.0000,Individual,00,07
21967,MC,USA,5199,Credit,CTLS,inne,1,0,3,265.0000,00,0.0000,Individual,00,07
21968,MC,USA,5211,Credit,CTLS,inne,0,0,7,1555.0000,00,0.0000,Individual,00,07
21969,MC,USA,5231,Debit,CHIP,inne,0,0,1,130.0000,00,0.0000,Individual,00,07
21970,MC,USA,5331,Credit,CHIP,inne,0,0,13,1118.0200,00,0.0000,Individual,00,07
21971,MC,USA,5331,Credit,CTLS,inne,0,0,19,3961.7100,00,0.0000,Individual,00,07
21972,MC,USA,5411,Debit,MS,inne,0,0,1,25.0000,00,0.0000,BUSINESS,00,07
21973,MC,USA,5422,Credit,CHIP,inne,0,0,4,885.5600,00,0.0000,Individual,00,07
21974,MC,USA,5422,Debit,CTLS,inne,1,0,13,460.5000,00,0.0000,Individual,00,07
21975,MC,USA,5441,Debit,CHIP,inne,0,0,1,70.0000,00,0.0000,BUSINESS,00,07
21976,MC,USA,5462,Debit,CTLS,inne,1,0,48,1432.7000,00,0.0000,Individual,00,07
21977,MC,USA,5499,Credit,CTLS,inne,1,0,31,798.3400,00,0.0000,BUSINESS,00,07
21978,MC,USA,5499,Debit,CHIP,inne,0,0,4,326.6700,00,0.0000,Individual,00,07
21979,MC,USA,5499,Debit,CTLS,inne,0,0,8,1270.5600,00,0.0000,Individual,00,07
21980,MC,USA,5499,Debit,CTLS,inne,1,0,3,133.4000,00,0.0000,BUSINESS,00,07
21981,MC,USA,5541,Credit,CHIP,inne,0,0,7,1695.4900,00,0.0000,Individual,00,07
21982,MC,USA,5611,Credit,CTLS,inne,0,0,2,385.0400,00,0.0000,Individual,00,07
21983,MC,USA,5631,Debit,CTLS,inne,0,0,1,1146.4000,00,0.0000,Individual,00,07
21984,MC,USA,5641,Debit,CTLS,inne,0,0,1,1051.1200,00,0.0000,Individual,00,07
21985,MC,USA,5651,Credit,CHIP,inne,0,0,1,309.9700,00,0.0000,BUSINESS,00,07
21986,MC,USA,5651,Debit,CHIP,inne,0,0,2,102.8000,00,0.0000,BUSINESS,00,07
21987,MC,USA,5651,Debit,CTLS,inne,1,0,14,702.5000,00,0.0000,Individual,00,07
21988,MC,USA,5661,Credit,CTLS,inne,0,0,1,379.0000,00,0.0000,Individual,00,07
21989,MC,USA,5691,Credit,CTLS,inne,0,0,6,1446.0000,00,0.0000,Individual,00,07
21990,MC,USA,5691,Credit,CTLS,inne,1,0,1,10.0000,00,0.0000,BUSINESS,00,07
21991,MC,USA,5697,Credit,CTLS,inne,0,0,1,146.0000,00,0.0000,Individual,00,07
21992,MC,USA,5699,Credit,CTLS,inne,1,0,5,184.0000,00,0.0000,Individual,00,07
21993,MC,USA,5712,Debit,CTLS,inne,0,0,1,2800.0000,00,0.0000,BUSINESS,00,07
21994,MC,USA,5722,Credit,CTLS,inne,1,0,3,85.9000,00,0.0000,Individual,00,07
21995,MC,USA,5734,Credit,CTLS,inne,1,0,1,25.0000,00,0.0000,Individual,00,07
21996,MC,USA,5811,Credit,CTLS,inne,0,0,15,2446.0000,00,0.0000,Individual,00,07
21997,MC,USA,5811,Credit,CTLS,inne,1,0,9,382.0000,00,0.0000,BUSINESS,00,07
21998,MC,USA,5812,Credit,CTLS,inne,0,0,43,10095.8400,00,0.0000,BUSINESS,00,07
21999,MC,USA,5814,Credit,CTLS,inne,1,0,5,292.0000,00,0.0000,Individual,00,07
22000,MC,USA,5912,Credit,CHIP,inne,0,0,4,301.5700,00,0.0000,Individual,00,07
22001,MC,USA,5912,Debit,CTLS,inne,1,0,23,605.0900,00,0.0000,Individual,00,07
22002,MC,USA,5944,Credit,CHIP,inne,0,0,16,7657.0000,00,0.0000,Individual,00,07
22003,MC,USA,5944,Credit,CTLS,inne,1,0,1,90.0000,00,0.0000,BUSINESS,00,07
22004,MC,USA,5944,Debit,CTLS,inne,0,0,1,377.0000,00,0.0000,BUSINESS,00,07
22005,MC,USA,5945,Credit,CTLS,inne,0,0,7,1778.4700,00,0.0000,Individual,00,07
22006,MC,USA,5946,Credit,CTLS,inne,0,0,2,256.2000,00,0.0000,Individual,00,07
22007,MC,USA,5947,Credit,CTLS,inne,1,0,3,115.0000,00,0.0000,BUSINESS,00,07
22008,MC,USA,5970,Credit,CHIP,inne,0,0,2,96.0800,00,0.0000,Individual,00,07
22009,MC,USA,5973,Credit,CHIP,inne,0,0,10,1996.4000,00,0.0000,Individual,00,07
22010,MC,USA,5977,Credit,CTLS,inne,0,0,4,3783.9000,00,0.0000,Individual,00,07
22011,MC,USA,5977,Credit,CTLS,inne,1,0,5,189.8800,00,0.0000,Individual,00,07
22012,MC,USA,5977,Debit,CHIP,inne,0,0,8,4638.0800,00,0.0000,Individual,00,07
22013,MC,USA,5983,Credit,CTLS,inne,0,0,1,278.0000,00,0.0000,Individual,00,07
22014,MC,USA,5992,Credit,CHIP,inne,0,0,7,879.0000,00,0.0000,Individual,00,07
22015,MC,USA,5992,Debit,CTLS,inne,0,0,2,229.0000,00,0.0000,BUSINESS,00,07
22016,MC,USA,5994,Credit,CTLS,inne,1,0,2,65.1000,00,0.0000,Individual,00,07
22017,MC,USA,5995,Credit,CHIP,inne,0,0,3,244.2900,00,0.0000,Individual,00,07
22018,MC,USA,5995,Debit,CTLS,inne,1,0,1,35.0000,00,0.0000,Individual,00,07
22019,MC,USA,5999,Credit,CHIP,inne,0,0,33,4785.8900,00,0.0000,Individual,00,07
22020,MC,USA,5999,Credit,CTLS,inne,0,0,1,222.5000,00,0.0000,BUSINESS,00,07
22021,MC,USA,6300,Credit,CTLS,inne,0,0,1,209.0000,00,0.0000,Individual,00,07
22022,MC,USA,6300,Debit,CTLS,inne,0,0,1,4399.0000,00,0.0000,Individual,00,07
22023,MC,USA,7011,Credit,CTLS,inne,0,0,3,4815.0000,00,0.0000,BUSINESS,00,07
22024,MC,USA,7230,Credit,CTLS,inne,0,0,120,39859.1500,00,0.0000,Individual,00,07
22025,MC,USA,7261,Credit,CHIP,inne,0,0,1,7000.0000,00,0.0000,Individual,00,07
22026,MC,USA,7277,Credit,CTLS,inne,0,0,2,250.0000,00,0.0000,Individual,00,07
22027,MC,USA,7277,Debit,CTLS,inne,1,0,1,5.1900,00,0.0000,Individual,00,07
22028,MC,USA,7298,Credit,CTLS,inne,0,0,22,9461.9900,00,0.0000,Individual,00,07
22029,MC,USA,7298,Debit,CHIP,inne,0,0,2,520.0000,00,0.0000,Individual,00,07
22030,MC,USA,7299,Credit,CTLS,inne,1,0,29,1389.9300,00,0.0000,Individual,00,07
22031,MC,USA,7333,Debit,CTLS,inne,0,0,1,221.7800,00,0.0000,Individual,00,07
22032,MC,USA,7338,Debit,CHIP,inne,0,0,1,2.2000,00,0.0000,Individual,00,07
22033,MC,USA,7361,Debit,CTLS,inne,1,0,1,17.4000,00,0.0000,Individual,00,07
22034,MC,USA,7379,Credit,CTLS,inne,0,0,1,450.0000,00,0.0000,Individual,00,07
22035,MC,USA,7392,Debit,CTLS,inne,1,0,2,132.0000,00,0.0000,Individual,00,07
22036,MC,USA,7538,Debit,CHIP,inne,0,0,1,80.0000,00,0.0000,BUSINESS,00,07
22037,MC,USA,7538,Debit,CTLS,inne,0,0,1,120.0000,00,0.0000,Individual,00,07
22038,MC,USA,7829,Debit,CTLS,inne,1,0,1,19.9700,00,0.0000,Individual,00,07
22039,MC,USA,7832,Credit,CTLS,inne,1,0,1,12.0000,00,0.0000,Individual,00,07
22040,MC,USA,7991,Debit,CTLS,inne,1,0,1,70.0000,00,0.0000,Individual,00,07
22041,MC,USA,7999,Credit,CTLS,inne,0,0,19,3754.3000,00,0.0000,Individual,00,07
22042,MC,USA,7999,Debit,CTLS,inne,1,0,1,38.0000,00,0.0000,BUSINESS,00,07
22043,MC,USA,8043,Credit,CHIP,inne,0,0,2,1989.0000,00,0.0000,Individual,00,07
22044,MC,USA,8043,Credit,CTLS,inne,1,0,1,59.0000,00,0.0000,Individual,00,07
22045,MC,USA,8071,Credit,CTLS,inne,0,0,1,800.0000,00,0.0000,Individual,00,07
22046,MC,USA,8099,Credit,CTLS,inne,1,0,9,618.0000,00,0.0000,Individual,00,07
22047,MC,USA,8299,Credit,CHIP,inne,0,0,1,965.0000,00,0.0000,Individual,00,07
22048,MC,USA,8299,Credit,CTLS,inne,0,0,9,4270.0000,00,0.0000,Individual,00,07
22049,MC,USA,8641,Credit,CHIP,inne,0,0,1,405.0000,00,0.0000,Individual,00,07
22050,MC,USA,8641,Debit,CHIP,inne,0,0,1,296.0000,00,0.0000,Individual,00,07
22051,MC,USA,8999,Credit,CTLS,inne,0,0,3,409.8000,00,0.0000,Individual,00,07
22052,MC,USA,8999,Credit,CTLS,inne,1,0,2,105.9000,00,0.0000,BUSINESS,00,07
22053,MC,USA,8999,Debit,CTLS,inne,1,0,7,330.0000,00,0.0000,Individual,00,07
22054,MC,UZB,5411,Credit,CTLS,inne,1,0,5,107.7200,00,0.0000,Individual,00,07
22055,MC,UZB,5411,Debit,CTLS,inne,1,0,5,109.9000,00,0.0000,Individual,00,07
22056,MC,UZB,5462,Credit,CTLS,inne,1,0,2,86.0000,00,0.0000,Individual,00,07
22057,MC,UZB,5811,Debit,CTLS,inne,1,0,2,15.0000,00,0.0000,Individual,00,07
22058,MC,UZB,5812,Credit,CTLS,inne,1,0,10,318.0000,00,0.0000,Individual,00,07
22059,MC,UZB,5999,Debit,CTLS,inne,1,0,1,85.0000,00,0.0000,Individual,00,07
22060,MC,VNM,5812,Credit,CTLS,inne,0,0,1,221.6000,00,0.0000,Individual,00,07
22061,MC,VNM,5812,Debit,CHIP,inne,0,0,1,32.5000,00,0.0000,Individual,00,07
22062,MC,VNM,5912,Credit,CHIP,inne,0,0,1,113.0000,00,0.0000,Individual,00,07
22063,MC,ZAF,5462,Debit,CTLS,inne,1,0,3,18.9000,00,0.0000,Individual,00,07
22064,MC,ZAF,5651,Debit,CTLS,inne,0,0,1,140.0000,00,0.0000,Individual,00,07
22065,MC,ZAF,5811,Debit,CTLS,inne,1,0,2,70.0000,00,0.0000,Individual,00,07
22066,MC,ZAF,5812,Credit,CTLS,inne,0,0,2,345.0000,00,0.0000,BUSINESS,00,07
22067,MC,ZAF,5812,Debit,CTLS,inne,0,0,1,102.0000,00,0.0000,Individual,00,07
22068,MC,ZAF,5812,Debit,CTLS,inne,1,0,23,664.9600,00,0.0000,Individual,00,07
22069,MC,ZAF,5921,Debit,CHIP,inne,0,0,2,50.4400,00,0.0000,Individual,00,07
22070,MC,ZWE,2741,Debit,CHIP,inne,0,0,1,0.8000,00,0.0000,Individual,00,07
22071,MC,POL,5722,Debit,CTLS,inne,1,0,1097,45747.9500,00,0.0000,BUSINESS,00,07
22072,MC,POL,5722,Debit,CTLS,inne,1,1,7,407.1000,00,0.0000,BUSINESS,00,07
22073,MC,POL,5732,Credit,CTLS,inne,1,0,57,2800.9000,00,0.0000,BUSINESS,00,07
22074,MC,POL,5732,Credit,CTLS,inne,1,0,1,70.0000,20,0.0000,BUSINESS,00,07
22075,MC,POL,5732,Debit,CTLS,inne,0,0,2509,1443506.2200,00,0.0000,BUSINESS,00,07
22076,MC,POL,5732,Debit,CTLS,inne,1,1,145,7878.8700,00,0.0000,Individual,00,07
22077,MC,POL,5734,Credit,CTLS,inne,0,0,6,1870.7200,00,0.0000,BUSINESS,00,07
22078,MC,POL,5735,Credit,CTLS,inne,1,1,1,54.0000,00,0.0000,Individual,00,07
22079,MC,POL,5735,Debit,CHIP,inne,0,0,1,1409.0000,00,0.0000,BUSINESS,00,07
22080,MC,POL,5735,Debit,CTLS,inne,1,0,1034,42160.0000,00,0.0000,Individual,00,07
22081,MC,POL,5811,Credit,CTLS,inne,0,0,29,26161.3400,00,0.0000,BUSINESS,00,07
22082,MC,POL,5811,Debit,CTLS,inne,0,0,356,116951.3600,00,0.0000,BUSINESS,00,07
22083,MC,POL,5811,Debit,CTLS,inne,1,1,392,14543.7300,00,0.0000,Individual,00,07
22084,MC,POL,5812,Credit,CTLS,inne,0,0,1218,449700.5100,00,0.0000,BUSINESS,00,07
22085,MC,POL,5812,Credit,CTLS,inne,1,0,178,2548.0000,20,0.0000,Individual,00,07
22086,MC,POL,5812,Debit,CHIP,inne,0,0,4936,530338.7400,00,0.0000,BUSINESS,00,07
22087,MC,POL,5812,Debit,CHIP,inne,0,0,1,34.0000,09,25.5000,Individual,00,07
22088,MC,POL,5812,Debit,CTLS,inne,0,0,2,285.0000,09,16.0000,Individual,00,07
22089,MC,POL,5812,Debit,CTLS,inne,0,0,4,503.0000,09,36.0000,Individual,00,07
22090,MC,POL,5812,Debit,CTLS,inne,0,0,2,305.0000,09,22.0000,Individual,00,07
22091,MC,POL,5812,Debit,CTLS,inne,0,0,3,390.0000,09,42.0000,Individual,00,07
22092,MC,POL,5812,Debit,CTLS,inne,0,0,1,115.9000,09,80.0000,Individual,00,07
22093,MC,POL,5812,Debit,CTLS,inne,0,0,1,100.6000,09,90.0000,Individual,00,07
22094,MC,POL,5812,Debit,CTLS,inne,0,0,1,122.5000,09,110.0000,Individual,00,07
22095,MC,POL,5812,Debit,CTLS,inne,0,0,1,513.0000,09,500.0000,Individual,00,07
22096,MC,POL,5812,Debit,CTLS,inne,0,0,11,3871.9500,20,0.0000,Individual,00,07
22097,MC,POL,5812,Debit,CTLS,inne,1,0,2471889,71438688.4100,00,0.0000,Individual,00,07
22098,MC,POL,5812,Debit,CTLS,inne,1,0,1,50.0000,09,1.0000,Individual,00,07
22099,MC,POL,5812,Debit,CTLS,inne,1,0,5,280.6000,09,50.0000,Individual,00,07
22100,MC,POL,5812,Debit,MS,inne,0,0,72,1514.4600,00,0.0000,BUSINESS,00,07
22101,MC,POL,5813,Credit,CHIP,inne,0,0,13,6212.0000,00,0.0000,BUSINESS,00,07
22102,MC,POL,5814,Debit,CTLS,inne,0,0,626,88982.9400,00,0.0000,Individual,00,07
22103,MC,POL,5814,Debit,CTLS,inne,1,0,423,14997.2800,00,0.0000,BUSINESS,00,07
22104,MC,POL,5814,Debit,MS,inne,0,0,14,447.0000,00,0.0000,Individual,00,07
22105,MC,POL,5912,Credit,CTLS,inne,0,0,26,5965.5200,00,0.0000,BUSINESS,00,07
22106,MC,POL,5921,Debit,CHIP,inne,0,0,1,129.7000,09,100.0000,Individual,00,07
22107,MC,POL,5921,Debit,CTLS,inne,0,0,1102,404896.2900,00,0.0000,BUSINESS,00,07
22108,MC,POL,5921,Debit,CTLS,inne,0,0,3,323.2000,09,300.0000,Individual,00,07
22109,MC,POL,5921,Debit,CTLS,inne,1,0,2,62.8000,09,40.0000,Individual,00,07
22110,MC,POL,5921,Debit,MS,inne,0,0,209,9803.7100,00,0.0000,Individual,00,07
22111,MC,POL,5931,Credit,CHIP,inne,0,0,3,433.0000,00,0.0000,BUSINESS,00,07
22112,MC,POL,5931,Debit,CHIP,inne,0,0,28,2438.3300,00,0.0000,BUSINESS,00,07
22113,MC,POL,5931,Debit,CTLS,inne,0,0,3453,722339.3300,00,0.0000,Individual,00,07
22114,MC,POL,5931,Debit,CTLS,inne,1,0,27278,876299.2000,00,0.0000,Individual,00,07
22115,MC,POL,5932,Debit,CTLS,inne,0,0,1,145.0000,00,0.0000,BUSINESS,00,07
22116,MC,POL,5933,Credit,CTLS,inne,0,0,12,5845.0000,00,0.0000,Individual,00,07
22117,MC,POL,5933,Debit,CTLS,inne,0,0,4,1964.0000,00,0.0000,BUSINESS,00,07
22118,MC,POL,5933,Debit,CTLS,inne,1,0,2,155.0000,00,0.0000,BUSINESS,00,07
22119,MC,POL,5935,Debit,CTLS,inne,1,0,590,27026.0100,00,0.0000,Individual,00,07
22120,MC,POL,5940,Debit,CHIP,inne,0,0,124,83269.6100,00,0.0000,Individual,00,07
22121,MC,POL,5940,Debit,CHIP,inne,0,0,1,400.0000,20,0.0000,Individual,00,07
22122,MC,POL,5940,Debit,CTLS,inne,0,0,169,151203.0600,00,0.0000,BUSINESS,00,07
22123,MC,POL,5941,Credit,CHIP,inne,0,0,34,53219.8300,00,0.0000,Individual,00,07
22124,MC,POL,5941,Credit,CTLS,inne,0,0,19,22462.4900,00,0.0000,BUSINESS,00,07
22125,MC,POL,5941,Credit,CTLS,inne,0,0,721,789568.5200,00,0.0000,Individual,00,07
22126,MC,POL,5941,Credit,CTLS,inne,1,0,8,319.5000,00,0.0000,BUSINESS,00,07
22127,MC,POL,5941,Credit,CTLS,inne,1,1,5,245.9000,00,0.0000,Individual,00,07
22128,MC,POL,5941,Debit,CTLS,inne,1,0,5270,186578.6700,00,0.0000,Individual,00,07
22129,MC,POL,5942,Credit,CTLS,inne,0,0,256,59408.6500,00,0.0000,Individual,00,07
22130,MC,POL,5942,Credit,CTLS,inne,1,0,18,563.9000,00,0.0000,BUSINESS,00,07
22131,MC,POL,5942,Credit,CTLS,inne,1,0,1,35.7000,20,0.0000,Individual,00,07
22132,MC,POL,5942,Debit,CTLS,inne,0,0,1,186.0000,20,0.0000,Individual,00,07
22133,MC,POL,5942,Debit,CTLS,inne,1,0,1,51.0000,20,0.0000,BUSINESS,00,07
22134,MC,POL,5943,Debit,CHIP,inne,0,0,108,18611.8200,00,0.0000,BUSINESS,00,07
22135,MC,POL,5943,Debit,CTLS,inne,0,0,1188,221309.1300,00,0.0000,Individual,00,07
22136,MC,POL,5944,Credit,CHIP,inne,0,0,99,32026.3000,00,0.0000,Individual,00,07
22137,MC,POL,5944,Credit,CTLS,inne,0,0,937,437503.4900,00,0.0000,Individual,00,07
22138,MC,POL,5944,Credit,CTLS,inne,1,0,11,550.3000,00,0.0000,BUSINESS,00,07
22139,MC,POL,5944,Debit,CTLS,inne,0,0,1,119.0000,20,0.0000,Individual,00,07
22140,MC,POL,5944,Debit,CTLS,inne,1,0,16656,749278.8600,00,0.0000,Individual,00,07
22141,MC,POL,5944,Debit,MS,inne,0,0,153,18617.7800,00,0.0000,Individual,00,07
22142,MC,POL,5945,Credit,CTLS,inne,1,0,17,590.0000,00,0.0000,BUSINESS,00,07
22143,MC,POL,5945,Credit,CTLS,inne,1,0,1,83.5800,20,0.0000,Individual,00,07
22144,MC,POL,5945,Debit,CTLS,inne,0,0,4567,929043.0200,00,0.0000,Individual,00,07
22145,MC,POL,5945,Debit,CTLS,inne,0,0,3,800.0000,20,0.0000,Individual,00,07
22146,MC,POL,5945,Debit,CTLS,inne,1,1,164,8322.3600,00,0.0000,Individual,00,07
22147,MC,POL,5946,Credit,CTLS,inne,1,0,1,50.0000,00,0.0000,BUSINESS,00,07
22148,MC,POL,5946,Credit,CTLS,inne,1,1,1,40.0000,00,0.0000,Individual,00,07
22149,MC,POL,5947,Credit,CHIP,inne,0,0,42,1304.3000,00,0.0000,Individual,00,07
22150,MC,POL,5947,Debit,CTLS,inne,0,0,2,356.0000,09,300.0000,Individual,00,07
22151,MC,POL,5947,Debit,CTLS,inne,0,0,1,1040.0000,09,1000.0000,Individual,00,07
22152,MC,POL,5948,Credit,CTLS,inne,0,0,216,79281.0000,00,0.0000,Individual,00,07
22153,MC,POL,5948,Debit,CTLS,inne,1,0,27,1135.0000,00,0.0000,BUSINESS,00,07
22154,MC,POL,5948,Debit,CTLS,inne,1,1,8,448.0000,00,0.0000,Individual,00,07
22155,MC,POL,5948,Debit,MS,inne,0,0,3,643.0000,00,0.0000,Individual,00,07
22156,MC,POL,5949,Debit,CTLS,inne,0,0,73,40611.4500,00,0.0000,BUSINESS,00,07
22157,MC,POL,5949,Debit,CTLS,inne,0,0,646,166922.5000,00,0.0000,Individual,00,07
22158,MC,POL,5949,Debit,CTLS,inne,1,0,1,73.7300,20,0.0000,Individual,00,07
22159,MC,POL,5950,Credit,CTLS,inne,0,0,1,390.0000,00,0.0000,BUSINESS,00,07
22160,MC,POL,5950,Debit,CTLS,inne,1,0,5,313.0000,00,0.0000,BUSINESS,00,07
22161,MC,POL,5950,Debit,CTLS,inne,1,1,1,59.0000,00,0.0000,BUSINESS,00,07
22162,MC,POL,5970,Credit,CHIP,inne,0,0,3,401.1000,00,0.0000,BUSINESS,00,07
22163,MC,POL,5970,Credit,CTLS,inne,1,0,835,30522.5100,00,0.0000,Individual,00,07
22164,MC,POL,5972,Credit,CTLS,inne,1,0,6,275.0000,00,0.0000,Individual,00,07
22165,MC,POL,5972,Debit,CTLS,inne,0,0,22,16476.9900,00,0.0000,Individual,00,07
22166,MC,POL,5972,Debit,CTLS,inne,1,0,8,418.2500,00,0.0000,BUSINESS,00,07
22167,MC,POL,5973,Credit,CTLS,inne,1,1,2,40.0000,00,0.0000,Individual,00,07
22168,MC,POL,5973,Debit,CTLS,inne,0,0,1,472.0000,20,0.0000,Individual,00,07
22169,MC,POL,5973,Debit,CTLS,inne,1,0,3139,105116.7000,00,0.0000,Individual,00,07
22170,MC,POL,5975,Credit,CTLS,inne,0,0,3,483.0000,00,0.0000,Individual,00,07
22171,MC,POL,5977,Credit,CTLS,inne,0,0,726,338993.8300,00,0.0000,Individual,00,07
22172,MC,POL,5977,Credit,CTLS,inne,1,1,1,32.0000,00,0.0000,BUSINESS,00,07
22173,MC,POL,5977,Debit,CHIP,inne,0,0,1,210.5000,09,200.0000,Individual,00,07
22174,MC,POL,5977,Debit,CTLS,inne,0,0,6,708.0900,09,600.0000,Individual,00,07
22175,MC,POL,5977,Debit,CTLS,inne,0,0,1,162.8900,09,150.0000,Individual,00,07
22176,MC,POL,5977,Debit,CTLS,inne,1,0,1047,45770.5300,00,0.0000,BUSINESS,00,07
22177,MC,POL,5977,Debit,MS,inne,0,0,134,9229.3400,00,0.0000,Individual,00,07
22178,MC,POL,5983,Debit,CHIP,inne,0,0,2311,351597.2000,00,0.0000,Individual,00,07
22179,MC,POL,5983,Debit,CTLS,inne,0,0,3,323.2000,09,300.0000,Individual,00,07
22180,MC,POL,5983,Debit,CTLS,inne,1,0,1820,81039.3600,00,0.0000,BUSINESS,00,07
22181,MC,POL,5983,Debit,MS,inne,0,0,79,8520.0300,00,0.0000,Individual,00,07
22182,MC,POL,5992,Credit,CTLS,inne,0,0,170,103657.2600,00,0.0000,BUSINESS,00,07
22183,MC,POL,5992,Credit,CTLS,inne,1,0,10023,432291.6100,00,0.0000,Individual,00,07
22184,MC,POL,5992,Debit,CHIP,inne,0,1,1,57.0000,00,0.0000,Individual,00,07
22185,MC,POL,5992,Debit,CTLS,inne,0,0,2361,1145119.7700,00,0.0000,BUSINESS,00,07
22186,MC,POL,5993,Credit,CTLS,inne,1,1,2,68.0000,00,0.0000,Individual,00,07
22187,MC,POL,5994,Credit,CTLS,inne,1,0,1,12.0000,20,0.0000,Individual,00,07
